"","cnsm_id","zip5","user_id","hhincome","dwelling","prkids","home_own_rent","marital_stat","online_dols","match_level","life_stage","age","educ"
"16786","ay39005",19026,15678076,NA,"S","","O","","C","1","F",28,1
"16787","dx78677",11954,7175356,NA,"","","","","","","",NA,NA
"16788","hy42232",10306,18409188,12,"S","N","O","M","F","1","M",42,1
"16789","ey44370",2113,18891937,NA,"","","","","","","Y",NA,NA
"16790","vy27611",6401,13754696,NA,"","","","","","","",NA,NA
"16791","cy27576",6488,13732376,4,"S","N","O","","F","1","M",76,NA
"16792","gy46547",2445,19269048,11,"S","Y","","B","","1","M",74,3
"16793","ry24308",20008,12903536,10,"S","N","O","M","H","1","M",54,2
"16794","ny26431",20036,13396549,NA,"M","Y","","B","A","3","Y",NA,NA
"16795","iy48175",22201,19440336,7,"M","","O","S","","1","Y",32,1
"16796","vy25251",20723,11476996,NA,"M","","","","","3","Y",NA,NA
"16797","hx45695",22209,3446698,NA,"S","","","","","1","Y",NA,NA
"16798","iy26102",8757,13312160,1,"S","","O","S","E","3","M",86,2
"16799","kx93195",8648,10106337,8,"S","","O","M","F","2","Y",48,1
"16800","sx61982",10463,5227998,6,"M","N","R","M","G","1","",62,NA
"16801","mx55312",11563,4451176,11,"S","Y","O","M","F","1","Y",50,1
"16802","ry39742",46060,17834749,8,"S","Y","O","S","H","1","Y",30,NA
"16803","ny46358",2780,19249460,NA,"","","","","","","F",NA,NA
"16804","gy35710",6460,15705248,7,"S","N","O","S","B","1","M",68,2
"16805","wy50610",21207,20053876,1,"M","","O","B","","3","Y",64,NA
"16806","wx69597",11004,6119530,11,"S","Y","R","S","E","1","F",60,2
"16807","gy25496",22204,13151472,NA,"","","","","","","",NA,NA
"16808","my31013",60622,14364449,6,"M","","","B","D","1","Y",26,2
"16809","ny29507",11421,14368637,NA,"","","","","","","",NA,NA
"16810","jx80812",2738,7502537,8,"S","Y","O","A","G","1","F",42,1
"16811","yy27407",2169,13239549,NA,"M","","","B","","3","Y",70,NA
"16812","dy50657",19083,20066130,NA,"","","","","","","",NA,NA
"16813","sy41411",2703,18178130,7,"S","Y","O","M","E","1","F",76,3
"16814","ry22468",1569,12596437,8,"S","N","R","M","F","1","",36,1
"16815","cx26441",6248,2144203,6,"S","Y","","S","","3","F",36,1
"16816","ly30482",11572,11199203,10,"S","Y","O","M","","1","Y",40,NA
"16817","ey16166",2655,11247603,NA,"","","","","","","M",NA,NA
"16818","uy40596",60639,18039762,6,"M","","","S","C","4","F",34,NA
"16819","hy51133",2807,20193549,4,"S","Y","O","M","B","3","Y",44,1
"16820","dy44065",6482,18839276,8,"S","Y","O","M","H","1","Y",36,1
"16821","zy32441",10128,15070996,NA,"","","","","","","",NA,NA
"16822","ly41683",7002,18257776,NA,"","","","","","","",NA,NA
"16823","ky49716",11931,19830337,NA,"","","","","","","F",NA,NA
"16824","yy47183",60538,15515772,7,"S","N","O","M","E","1","F",56,1
"16825","vx09435",60047,1460256,12,"S","N","O","M","I","1","F",54,2
"16826","ry46084",11769,19163076,7,"S","Y","O","M","E","1","M",34,2
"16827","cy19925",1606,12095262,4,"S","","O","S","F","1","M",62,NA
"16828","kx75722",60642,6835237,NA,"","","","","","","Y",NA,NA
"16829","nx92819",8723,10028796,4,"S","N","O","S","E","3","Y",50,1
"16830","qy49726",11706,19830562,13,"S","Y","","A","H","1","F",36,2
"16831","lx96398",21207,10709688,NA,"S","Y","","","","2","F",NA,NA
"16832","qy29320",2109,14328396,9,"M","","O","","","1","Y",64,3
"16833","dy50375",6029,19983130,10,"S","Y","O","M","E","1","Y",44,1
"16834","bx97545",11754,10949162,NA,"","","","","","","",NA,NA
"16835","px97197",8757,10866188,NA,"","","","","","","M",NA,NA
"16836","by24421",11777,12917249,11,"S","Y","O","M","H","1","F",36,1
"16837","ay49912",11953,14510976,6,"S","","O","M","","3","Y",36,NA
"16838","ey47125",6070,19352930,8,"S","N","O","M","","2","M",82,3
"16839","uz27977",2186,294530,12,"S","Y","O","M","H","1","M",64,1
"16840","xy33025",7932,14875948,8,"S","N","O","M","B","1","Y",54,2
"16841","ty41876",20742,18310337,NA,"","","","","","","M",NA,NA
"16842","fx94702",60430,10148296,NA,"","","","","","","",NA,NA
"16843","dx81052",22310,7441860,NA,"S","","O","","A","1","Y",28,1
"16844","iy37055",7921,15370503,NA,"","","","","","","Y",NA,NA
"16845","qy44906",60642,19001536,11,"M","","O","S","E","1","Y",38,2
"16846","zy42510",6902,18476870,NA,"","","","","","","",NA,NA
"16847","ey26131",1501,13314137,NA,"S","Y","O","B","E","1","Y",34,1
"16848","jy28201",8902,13965672,NA,"S","Y","","S","C","3","Y",68,NA
"16849","ly47759",11215,19456103,NA,"","","","","","","Y",NA,NA
"16850","fy39223",2184,17699872,NA,"","","","","","","Y",NA,NA
"16851","ex67329",2332,5883676,NA,"M","","","","","3","Y",40,1
"16852","wy29665",2864,14418898,NA,"S","Y","O","M","E","1","F",30,2
"16853","iy30321",2111,14576937,9,"M","","","B","E","2","Y",NA,NA
"16854","gx83648",20874,7865237,NA,"S","N","O","M","H","1","Y",44,1
"16855","ux61227",10543,4987437,12,"S","Y","O","M","","1","F",50,1
"16856","my28077",2141,13934688,NA,"","","","","","","F",NA,NA
"16857","ny23150",6073,12703872,11,"S","Y","O","M","H","1","F",44,1
"16858","yy34845",53211,15546272,1,"M","Y","R","S","G","1","Y",38,1
"16859","gy43298",2138,18254062,7,"M","","O","S","I","2","Y",30,NA
"16860","ry25317",46224,13095772,NA,"","","","","","","Y",NA,NA
"16861","dy28581",6770,14071870,7,"M","Y","O","","H","1","F",32,1
"16862","ny30010",8008,14501637,12,"S","Y","O","M","H","1","F",42,2
"16863","ix87492",60660,8406536,6,"S","Y","O","M","H","1","M",42,3
"16864","ny37870",60304,15339788,NA,"M","","O","","","4","F",38,NA
"16865","iy29837",8540,14463670,13,"S","N","O","M","B","2","Y",28,2
"16866","ux96798",11530,10791898,13,"S","Y","O","M","G","1","F",54,1
"16867","by25449",60657,12981762,NA,"","","","","","","",NA,NA
"16868","iy45978",2769,7997437,11,"S","N","O","M","E","1","Y",56,NA
"16869","qy31890",19006,14953696,13,"S","N","O","S","A","1","F",64,NA
"16870","dx63028",60612,5354988,NA,"","","","","","","F",NA,NA
"16871","mx96547",7704,10708937,NA,"S","","","","C","1","F",34,NA
"16872","kz34268",22033,403896,5,"M","N","R","S","E","1","Y",46,NA
"16873","wy43101",7006,18628062,11,"M","Y","R","A","D","1","Y",70,2
"16874","gy25414",6820,13111148,11,"S","","O","S","H","1","Y",32,3
"16875","jy32657",7081,15117470,13,"S","","","B","E","2","",40,2
"16876","ry51235",20748,20145948,NA,"M","","","","","3","Y",28,NA
"16877","oy32298",6614,15045549,NA,"","","","","","","M",NA,NA
"16878","iy18715",22202,11769972,NA,"M","","","","","3","Y",NA,NA
"16879","ey36973",19146,16081336,1,"S","N","O","M","C","1","M",34,1
"16880","py29947",22003,14494703,12,"S","Y","O","M","","1","M",44,2
"16881","gy40790",8752,18029736,NA,"","","","","","","",NA,NA
"16882","uy30816",2043,14695176,12,"S","Y","O","M","H","2","Y",42,2
"16883","sx79963",8753,7232756,NA,"S","Y","","B","","2","F",26,NA
"16884","zy51981",11366,20409848,NA,"","","","","","","M",NA,NA
"16885","iy51866",20002,20382730,7,"S","Y","O","M","H","1","M",44,NA
"16886","ty50262",6416,19939503,10,"S","","O","M","","1","Y",40,1
"16887","hy28092",2889,13939448,NA,"S","Y","O","M","G","1","F",34,3
"16888","ey23671",2143,12315276,12,"S","N","O","M","E","1","F",48,1
"16889","qx98450",11577,11148970,13,"S","Y","O","","G","1","F",38,2
"16890","gx30151",6611,2449288,11,"S","Y","O","M","I","1","F",58,3
"16891","jx46085",6002,3439776,5,"S","N","O","M","H","1","M",62,2
"16892","ty42169",60657,18175560,NA,"M","Y","","","","2","Y",NA,NA
"16893","uy41646",22307,17709030,NA,"M","","","B","C","1","Y",36,2
"16894","wy31316",2879,14818603,NA,"","","","","","","Y",NA,NA
"16895","gx65649",6877,5689976,12,"S","Y","O","M","J","1","Y",48,2
"16896","zy43206",6010,18651103,7,"M","Y","O","M","B","1","Y",50,1
"16897","fy30631",7719,14650037,12,"S","Y","O","M","H","1","M",48,2
"16898","wy26016",60613,11359737,8,"M","","O","S","D","2","F",40,2
"16899","ry50901",11435,20138803,NA,"","","","","","","",NA,NA
"16900","bx34947",60005,2744376,12,"S","Y","O","A","H","1","F",40,1
"16901","ty33869",11217,15274449,11,"M","","O","M","E","1","M",36,1
"16902","by22267",2125,12533970,8,"S","Y","O","B","","4","Y",30,1
"16903","dy29021",11786,14222436,NA,"","","","","","","F",NA,NA
"16904","by23967",21210,12843636,13,"S","Y","O","M","H","1","F",60,3
"16905","ix71229",2467,6323630,11,"S","","","S","E","1","Y",36,1
"16906","hy21998",60608,12517762,NA,"","","","","","","M",NA,NA
"16907","ay39607",7764,17805330,NA,"","","","","","","",NA,NA
"16908","ix74104",53406,6643588,5,"M","N","O","S","","2","M",72,3
"16909","dx87527",7666,8387749,11,"S","Y","O","M","C","2","F",40,2
"16910","gx46981",2144,3607449,11,"S","","O","S","E","1","Y",52,1
"16911","ty40173",10065,17522762,NA,"","","","","","","M",NA,NA
"16912","ty36832",2215,16041798,8,"M","N","O","M","","2","Y",78,1
"16913","jy27416",20901,13691396,12,"S","N","O","M","G","1","M",62,3
"16914","ex97534",2703,10717862,12,"S","N","O","M","C","1","M",56,2
"16915","fy32350",2136,15053256,8,"S","","","S","G","5","F",48,NA
"16916","dy18881",60021,11853696,NA,"","","","","","","",NA,NA
"16917","ay29707",11548,14434996,NA,"","","","","","","Y",NA,NA
"16918","dx71334",20814,6332548,8,"M","","O","M","B","1","Y",62,3
"16919","ty22370",11768,12580948,12,"S","Y","O","M","F","1","F",54,3
"16920","ky29247",8540,14306003,11,"S","Y","O","S","H","1","M",74,2
"16921","my39553",20850,17753198,11,"M","","O","M","H","1","Y",54,2
"16922","dx28111",6013,2282162,13,"S","Y","O","S","A","1","F",58,NA
"16923","rx43715",21210,3248556,11,"S","Y","O","A","H","1","Y",40,1
"16924","ry31300",60148,14811372,11,"S","Y","O","M","E","1","F",34,3
"16925","dy42832",6450,18454636,NA,"","","","","","","M",NA,NA
"16926","xx03505",60010,1071636,NA,"","","","","","","",NA,NA
"16927","vy29877",2908,14040998,6,"S","N","O","S","","1","F",62,2
"16928","ny39423",7064,17764230,NA,"","","","","","","Y",NA,NA
"16929","ay22820",60073,12644998,NA,"","","","","","","",NA,NA
"16930","xy36568",2346,15920562,7,"S","Y","O","M","C","1","Y",34,1
"16931","hy29505",60642,14307148,13,"M","","","M","F","3","Y",28,1
"16932","yy22320",2118,12467170,NA,"S","","O","M","B","1","Y",22,NA
"16933","by20697",10314,11497456,7,"S","N","O","M","H","1","Y",58,1
"16934","py41437",10583,18202103,NA,"S","","O","S","B","1","Y",NA,NA
"16935","rx77957",2493,7114349,NA,"","","","","","","",NA,NA
"16936","ky50821",20740,20113449,12,"S","N","O","M","H","1","F",50,3
"16937","xy40606",20036,18043772,11,"S","","O","M","","4","M",38,3
"16938","zy48721",11434,19398648,NA,"","","","","","","M",NA,NA
"16939","kx59240",20019,4897703,3,"M","","O","S","","3","M",72,2
"16940","jx87608",11787,8419530,12,"S","N","O","M","D","2","F",66,3
"16941","jy50255",19119,19812530,NA,"S","","","","","3","F",40,3
"16942","xy49277",7040,19743170,NA,"","","","","","","Y",NA,NA
"16943","gx75605",8857,6823070,NA,"","","","","","","",NA,NA
"16944","jy51850",1001,20366562,9,"S","Y","O","M","F","1","Y",52,1
"16945","ty20131",60614,12125476,NA,"M","","O","S","E","4","Y",40,1
"16946","hy30610",11782,14642572,12,"S","Y","O","M","F","1","Y",46,1
"16947","xy46319",10803,19243170,8,"S","Y","O","S","","1","M",56,3
"16948","uy32696",2021,15083060,8,"S","Y","O","S","B","1","F",58,2
"16949","by40608",6905,18045403,NA,"","","","","","","",NA,NA
"16950","ny25866",21146,13251188,NA,"S","","O","S","","1","M",28,1
"16951","uy24391",2740,12912870,NA,"","","","","","","",NA,NA
"16952","cy30781",10306,14688398,7,"S","","O","S","F","1","Y",48,2
"16953","fy40851",8742,17964370,8,"S","Y","O","M","E","1","Y",48,2
"16954","fy43909",60657,18813137,NA,"","","","","","","F",NA,NA
"16955","ey18862",2769,11868030,11,"S","Y","O","M","","1","F",42,3
"16956","fx63338",20015,5395760,NA,"","","","","","","F",NA,NA
"16957","yy26616",60041,13255037,7,"S","","O","S","F","1","Y",40,NA
"16958","uy29175",20892,14254762,NA,"","","","","","","Y",NA,NA
"16959","ex72352",6492,6441260,NA,"","","","","","","M",NA,NA
"16960","oy44388",10543,18899437,NA,"","","","","","","Y",NA,NA
"16961","ey35091",11211,15584437,NA,"","","","","","","F",NA,NA
"16962","ix87243",1880,8353376,11,"S","Y","O","M","G","2","Y",34,2
"16963","fy23978",10708,12845262,NA,"","","","","","","M",NA,NA
"16964","ny21463",1701,12414448,11,"S","","O","S","G","2","Y",46,NA
"16965","iy31291",2142,14630330,NA,"","","","","","","Y",NA,NA
"16966","sy40338",11553,17973560,NA,"","","","","","","",NA,NA
"16967","ty29031",8844,14224248,11,"S","Y","O","M","H","2","Y",38,1
"16968","fy51007",6441,19974098,NA,"","","","","","","",NA,NA
"16969","ty24651",6851,12968162,NA,"","","","","","","",NA,NA
"16970","bx94199",53211,10328670,9,"S","","O","S","H","1","F",66,NA
"16971","jx69002",21133,6046730,11,"S","","O","A","F","1","F",38,3
"16972","sy37065",60622,15279848,7,"M","","","","","1","Y",28,2
"16973","ny29882",6066,14481748,8,"S","Y","O","M","G","1","F",44,3
"16974","fy39150",10029,17692288,NA,"","","","","","","M",NA,NA
"16975","dy52050",11963,20426848,NA,"","","","","","","Y",NA,NA
"16976","xy18176",7731,11713356,8,"S","Y","O","M","G","1","F",38,2
"16977","fy51812",11937,20376270,NA,"","","","","","","",NA,NA
"16978","iy31820",10023,14909462,NA,"","","","","","","Y",NA,NA
"16979","by48845",18966,19652062,12,"S","","O","M","C","1","M",58,1
"16980","uy40297",2109,17966837,NA,"","","","","","","Y",NA,NA
"16981","ay46550",46202,19274198,NA,"","","","","","","Y",NA,NA
"16982","wx52460",6385,4086756,8,"S","Y","O","S","E","1","F",40,2
"16983","ay23630",6419,12793060,NA,"","","","","","","",NA,NA
"16984","qx92499",20008,9930749,NA,"","","","","","","Y",NA,NA
"16985","dy34274",60104,15436103,9,"M","","O","M","","1","F",66,NA
"16986","ey43692",60613,18768437,9,"M","","","B","G","4","Y",30,2
"16987","jy28508",11968,14058760,6,"S","N","O","M","B","1","F",34,3
"16988","ky38337",8854,17472930,NA,"","","","","","","F",NA,NA
"16989","oy51287",11793,20236888,NA,"","","","","","","",NA,NA
"16990","oy31891",19114,14953830,8,"S","Y","O","M","G","1","Y",60,1
"16991","qy51102",10528,20189937,9,"S","Y","O","","G","1","F",28,3
"16992","hy31770",3110,14915437,12,"S","Y","O","M","H","1","F",50,1
"16993","ny41047",60642,18134098,NA,"","","","","","","M",NA,NA
"16994","jx87672",11941,8433396,NA,"","","","","","","M",NA,NA
"16995","ex92880",2476,9982048,11,"S","Y","O","A","H","1","M",54,3
"16996","gy35493",6779,15661548,4,"S","N","O","M","B","3","Y",30,1
"16997","ux50982",2186,3965176,11,"S","Y","O","M","I","1","M",36,2
"16998","oy38835",7722,17606670,4,"S","Y","O","S","E","1","Y",44,2
"16999","mx83718",60134,7872603,NA,"S","","","","","3","F",46,2
"17000","ry48768",2129,19604088,NA,"S","N","O","M","C","1","Y",40,3
"17001","ey35327",2813,15497256,NA,"S","","O","B","","1","M",40,NA
"17002","ly44235",6032,9649996,13,"S","","","B","","1","M",36,2
"17003","jx70990",6830,6294776,13,"S","Y","O","A","E","1","",56,3
"17004","ly23702",10705,12303388,5,"M","","R","S","","1","M",28,NA
"17005","tx98027",11001,11054176,7,"S","Y","","S","F","4","F",32,NA
"17006","by44384",11756,18900070,8,"S","Y","O","M","C","1","F",50,1
"17007","sy29647",21215,14409096,4,"S","N","O","A","","3","F",50,1
"17008","ly34746",19023,15530360,6,"S","Y","O","M","H","1","M",56,NA
"17009","ey24465",11377,12491436,NA,"","","","","","","Y",NA,NA
"17010","sy31032",6013,14729176,8,"S","","O","M","","2","Y",82,1
"17011","by44363",19102,18890260,12,"M","","","","B","4","Y",26,NA
"17012","ix49626",20111,3825656,12,"S","N","O","M","F","1","M",62,1
"17013","cy19630",2129,12022530,12,"S","Y","O","M","B","3","Y",54,1
"17014","ky24045",60446,12854788,9,"S","Y","","S","E","1","F",38,1
"17015","ty18392",22043,11780956,4,"S","N","O","M","","1","Y",72,2
"17016","ny23075",6516,12660736,NA,"","","","","","","Y",NA,NA
"17017","dx80212",7052,6793896,NA,"S","Y","O","M","H","2","M",38,2
"17018","ay41763",2891,18145156,4,"S","N","O","S","G","1","Y",36,NA
"17019","qy29347",21093,14293648,NA,"","","","","","","M",NA,NA
"17020","ey36981",7080,15413376,8,"S","Y","","M","B","2","Y",64,NA
"17021","wy28500",10989,14036888,12,"S","N","O","M","E","3","F",92,3
"17022","fx82658",22315,7744303,12,"S","N","O","M","E","1","Y",34,2
"17023","dy31461",7470,14851570,NA,"","","","","","","",NA,NA
"17024","ux92220",22043,9839037,NA,"S","Y","O","S","H","1","M",50,NA
"17025","ix66107",60172,5734876,NA,"","","","","","","Y",NA,NA
"17026","dx92502",7110,9936476,5,"M","N","O","S","G","1","F",52,2
"17027","jy40032",20008,17909196,10,"M","Y","","S","H","4","Y",30,1
"17028","yy26326",2143,13365337,13,"S","N","O","S","G","1","M",56,NA
"17029","vx92593",6520,9953856,NA,"","","","","","","M",NA,NA
"17030","ly16061",60608,11214756,11,"S","","O","S","H","2","F",42,2
"17031","py30592",2446,14641488,NA,"","","","","","","F",NA,NA
"17032","cy23758",10471,12812388,9,"S","N","O","M","G","1","",40,1
"17033","my26354",6902,13350788,11,"S","Y","O","S","H","1","Y",50,3
"17034","vy28042",2155,13766249,NA,"S","Y","O","A","","1","M",62,3
"17035","ly41543",20007,18218348,NA,"","","","","","","",NA,NA
"17036","tx90837",60074,8835036,5,"M","","O","","B","2","M",NA,NA
"17037","dy26386",20878,13377730,11,"S","","O","S","F","1","F",52,3
"17038","hy41420",6370,18182037,8,"S","Y","O","M","E","1","F",54,1
"17039","dy26946",2118,13536772,NA,"","","","","","","F",NA,NA
"17040","dy33776",2026,15105598,NA,"","","","","","","",NA,NA
"17041","fx92188",2190,6554530,NA,"S","Y","O","M","G","1","F",42,2
"17042","ty42885",6790,18585437,NA,"S","","O","S","F","1","Y",52,3
"17043","iy25668",60304,13200956,9,"S","Y","O","M","B","3","M",44,1
"17044","oy31655",2840,14892976,NA,"S","Y","O","M","F","1","M",38,NA
"17045","sx71642",2673,6367456,8,"S","Y","O","M","H","1","F",36,3
"17046","uy25223",20110,13074236,NA,"S","","O","","","3","Y",NA,NA
"17047","cy20148",20740,12154072,NA,"S","","","","","4","M",NA,NA
"17048","ox96590",10701,10750172,7,"M","N","O","M","","4","M",56,1
"17049","ex86648",7028,8269896,9,"S","Y","O","M","G","1","M",42,3
"17050","fy35583",1904,15668162,7,"S","N","O","M","D","1","F",44,3
"17051","zy18481",11937,11794536,8,"S","Y","R","S","E","1","Y",44,2
"17052","iy41791",10562,18282288,NA,"","","","","","","",NA,NA
"17053","sy31605",10562,14856762,11,"S","N","O","S","G","1","M",74,2
"17054","ny49473",7621,14779276,6,"M","","R","S","B","1","M",56,2
"17055","fy36891",11105,16056898,NA,"","","","","","","F",NA,NA
"17056","vy36127",20794,15860936,NA,"S","","","B","E","1","F",40,2
"17057","jy26030",2446,13286237,9,"M","Y","","M","A","1","Y",52,1
"17058","uy45112",21210,19042660,NA,"M","Y","O","S","D","5","Y",42,3
"17059","wx72959",11758,6433860,NA,"","","","","","","",NA,NA
"17060","hy45610",6708,11027996,NA,"","","","","","","",NA,NA
"17061","qy23304",60077,12687560,6,"M","Y","R","S","A","4","M",66,2
"17062","tx55884",10463,4536298,NA,"","","","","","","",NA,NA
"17063","ox50951",20037,3961770,NA,"","","","","","","",NA,NA
"17064","dy24044",2120,12857148,11,"S","Y","","S","E","3","F",32,2
"17065","ly30692",10538,14665960,13,"S","","O","S","H","1","M",58,NA
"17066","ty28385",7070,14024762,NA,"","","","","","","Y",NA,NA
"17067","hy44732",2124,18970430,NA,"M","","","S","","1","M",70,NA
"17068","ny49060",60601,19695936,NA,"M","","","","","3","Y",NA,NA
"17069","fy25583",11565,13171637,NA,"S","","","","","1","Y",NA,NA
"17070","ex54939",8540,4431649,12,"S","N","O","M","F","1","F",50,3
"17071","ly34285",2138,15437772,NA,"S","Y","","","","1","Y",30,1
"17072","hy37217",11763,17178660,10,"S","","R","S","","3","M",44,1
"17073","ly29851",1028,13638562,3,"S","Y","O","","A","3","M",28,2
"17074","zy27746",20876,13832336,NA,"","","","","","","",NA,NA
"17075","ey26901",1581,13525988,11,"S","","","","","3","F",NA,NA
"17076","bx38160",6877,2908396,12,"S","","O","M","H","1","F",52,1
"17077","sx94218",53045,10333662,NA,"","","","","","","Y",NA,NA
"17078","ny45090",7432,19034503,NA,"","","","","","","M",NA,NA
"17079","ly34985",7735,7052998,NA,"S","Y","O","M","G","1","Y",68,NA
"17080","hx93683",2906,10056998,9,"S","Y","","B","","3","M",40,1
"17081","sy49916",10023,19882072,NA,"","","","","","","Y",NA,NA
"17082","hx54793",20002,4414748,NA,"","","","","","","Y",NA,NA
"17083","fy28463",10467,14047856,11,"M","Y","","S","","1","",40,NA
"17084","ty25555",22102,13164362,NA,"M","","O","S","H","5","M",40,2
"17085","cy39406",60608,7083062,NA,"","","","","","","F",NA,NA
